problem,algorithm,size_set,size,seed,iterations,fitness_evaluations,reached_optimum
leadingones,Simulated Annealing,small,90,0,4083,4084,True
leadingones,Simulated Annealing,small,90,1,5205,5206,True
leadingones,Simulated Annealing,small,90,2,5337,5338,True
leadingones,Simulated Annealing,small,90,3,5899,5900,True
leadingones,Simulated Annealing,small,90,4,4360,4361,True
leadingones,Simulated Annealing,small,90,5,4792,4793,True
leadingones,Simulated Annealing,small,90,6,3505,3506,True
leadingones,Simulated Annealing,small,90,7,3696,3697,True
leadingones,Simulated Annealing,small,90,8,5643,5644,True
leadingones,Simulated Annealing,small,90,9,4503,4504,True
leadingones,Simulated Annealing,small,90,10,3090,3091,True
leadingones,Simulated Annealing,small,90,11,6743,6744,True
leadingones,Simulated Annealing,small,90,12,4753,4754,True
leadingones,Simulated Annealing,small,90,13,4959,4960,True
leadingones,Simulated Annealing,small,90,14,4753,4754,True
leadingones,Simulated Annealing,small,90,15,3553,3554,True
leadingones,Simulated Annealing,small,90,16,3202,3203,True
leadingones,Simulated Annealing,small,90,17,3733,3734,True
leadingones,Simulated Annealing,small,90,18,4433,4434,True
leadingones,Simulated Annealing,small,90,19,3814,3815,True
leadingones,Simulated Annealing,small,100,0,5804,5805,True
leadingones,Simulated Annealing,small,100,1,6013,6014,True
leadingones,Simulated Annealing,small,100,2,5185,5186,True
leadingones,Simulated Annealing,small,100,3,5180,5181,True
leadingones,Simulated Annealing,small,100,4,4367,4368,True
leadingones,Simulated Annealing,small,100,5,5405,5406,True
leadingones,Simulated Annealing,small,100,6,5461,5462,True
leadingones,Simulated Annealing,small,100,7,5126,5127,True
leadingones,Simulated Annealing,small,100,8,5326,5327,True
leadingones,Simulated Annealing,small,100,9,5146,5147,True
leadingones,Simulated Annealing,small,100,10,4602,4603,True
leadingones,Simulated Annealing,small,100,11,5168,5169,True
leadingones,Simulated Annealing,small,100,12,5902,5903,True
leadingones,Simulated Annealing,small,100,13,4351,4352,True
leadingones,Simulated Annealing,small,100,14,5141,5142,True
leadingones,Simulated Annealing,small,100,15,5190,5191,True
leadingones,Simulated Annealing,small,100,16,5120,5121,True
leadingones,Simulated Annealing,small,100,17,4020,4021,True
leadingones,Simulated Annealing,small,100,18,6046,6047,True
leadingones,Simulated Annealing,small,100,19,4878,4879,True
leadingones,MMAS-ACO,small,10,0,124,125,True
leadingones,MMAS-ACO,small,10,1,38,39,True
leadingones,MMAS-ACO,small,10,2,52,53,True
leadingones,MMAS-ACO,small,10,3,53,54,True
leadingones,MMAS-ACO,small,10,4,161,162,True
leadingones,MMAS-ACO,small,10,5,84,85,True
leadingones,MMAS-ACO,small,10,6,72,73,True
leadingones,MMAS-ACO,small,10,7,37,38,True
leadingones,MMAS-ACO,small,10,8,116,117,True
leadingones,MMAS-ACO,small,10,9,66,67,True
leadingones,MMAS-ACO,small,10,10,34,35,True
leadingones,MMAS-ACO,small,10,11,121,122,True
leadingones,MMAS-ACO,small,10,12,49,50,True
leadingones,MMAS-ACO,small,10,13,13,14,True
leadingones,MMAS-ACO,small,10,14,122,123,True
leadingones,MMAS-ACO,small,10,15,103,104,True
leadingones,MMAS-ACO,small,10,16,64,65,True
leadingones,MMAS-ACO,small,10,17,147,148,True
leadingones,MMAS-ACO,small,10,18,51,52,True
leadingones,MMAS-ACO,small,10,19,19,20,True
leadingones,MMAS-ACO,small,20,0,292,293,True
leadingones,MMAS-ACO,small,20,1,385,386,True
leadingones,MMAS-ACO,small,20,2,522,523,True
leadingones,MMAS-ACO,small,20,3,555,556,True
leadingones,MMAS-ACO,small,20,4,283,284,True
leadingones,MMAS-ACO,small,20,5,368,369,True
leadingones,MMAS-ACO,small,20,6,182,183,True
leadingones,MMAS-ACO,small,20,7,165,166,True
leadingones,MMAS-ACO,small,20,8,397,398,True
leadingones,MMAS-ACO,small,20,9,318,319,True
leadingones,MMAS-ACO,small,20,10,331,332,True
leadingones,MMAS-ACO,small,20,11,543,544,True
leadingones,MMAS-ACO,small,20,12,613,614,True
leadingones,MMAS-ACO,small,20,13,101,102,True
leadingones,MMAS-ACO,small,20,14,165,166,True
leadingones,MMAS-ACO,small,20,15,212,213,True
leadingones,MMAS-ACO,small,20,16,217,218,True
leadingones,MMAS-ACO,small,20,17,203,204,True
leadingones,MMAS-ACO,small,20,18,332,333,True
leadingones,MMAS-ACO,small,20,19,360,361,True
leadingones,MMAS-ACO,small,30,0,456,457,True
leadingones,MMAS-ACO,small,30,1,850,851,True
leadingones,MMAS-ACO,small,30,2,927,928,True
leadingones,MMAS-ACO,small,30,3,779,780,True
leadingones,MMAS-ACO,small,30,4,696,697,True
leadingones,MMAS-ACO,small,30,5,623,624,True
leadingones,MMAS-ACO,small,30,6,1051,1052,True
leadingones,MMAS-ACO,small,30,7,383,384,True
leadingones,MMAS-ACO,small,30,8,701,702,True
leadingones,MMAS-ACO,small,30,9,888,889,True
leadingones,MMAS-ACO,small,30,10,832,833,True
leadingones,MMAS-ACO,small,30,11,734,735,True
leadingones,MMAS-ACO,small,30,12,607,608,True
leadingones,MMAS-ACO,small,30,13,496,497,True
leadingones,MMAS-ACO,small,30,14,983,984,True
leadingones,MMAS-ACO,small,30,15,763,764,True
leadingones,MMAS-ACO,small,30,16,607,608,True
leadingones,MMAS-ACO,small,30,17,1124,1125,True
leadingones,MMAS-ACO,small,30,18,1077,1078,True
leadingones,MMAS-ACO,small,30,19,543,544,True
leadingones,MMAS-ACO,small,40,0,545,546,True
leadingones,MMAS-ACO,small,40,1,1692,1693,True
leadingones,MMAS-ACO,small,40,2,1826,1827,True
leadingones,MMAS-ACO,small,40,3,811,812,True
leadingones,MMAS-ACO,small,40,4,2365,2366,True
leadingones,MMAS-ACO,small,40,5,970,971,True
leadingones,MMAS-ACO,small,40,6,990,991,True
leadingones,MMAS-ACO,small,40,7,1298,1299,True
leadingones,MMAS-ACO,small,40,8,1694,1695,True
leadingones,MMAS-ACO,small,40,9,1735,1736,True
leadingones,MMAS-ACO,small,40,10,1009,1010,True
leadingones,MMAS-ACO,small,40,11,1455,1456,True
leadingones,MMAS-ACO,small,40,12,1629,1630,True
leadingones,MMAS-ACO,small,40,13,1021,1022,True
leadingones,MMAS-ACO,small,40,14,1252,1253,True
leadingones,MMAS-ACO,small,40,15,700,701,True
leadingones,MMAS-ACO,small,40,16,879,880,True
leadingones,MMAS-ACO,small,40,17,1049,1050,True
leadingones,MMAS-ACO,small,40,18,2233,2234,True
leadingones,MMAS-ACO,small,40,19,1479,1480,True
leadingones,MMAS-ACO,small,50,0,2403,2404,True
leadingones,MMAS-ACO,small,50,1,1674,1675,True
leadingones,MMAS-ACO,small,50,2,1813,1814,True
leadingones,MMAS-ACO,small,50,3,1896,1897,True
leadingones,MMAS-ACO,small,50,4,2137,2138,True
leadingones,MMAS-ACO,small,50,5,1686,1687,True
leadingones,MMAS-ACO,small,50,6,2170,2171,True
leadingones,MMAS-ACO,small,50,7,3159,3160,True
leadingones,MMAS-ACO,small,50,8,2108,2109,True
leadingones,MMAS-ACO,small,50,9,1444,1445,True
leadingones,MMAS-ACO,small,50,10,1785,1786,True
leadingones,MMAS-ACO,small,50,11,1832,1833,True
leadingones,MMAS-ACO,small,50,12,2030,2031,True
leadingones,MMAS-ACO,small,50,13,1915,1916,True
leadingones,MMAS-ACO,small,50,14,1725,1726,True
leadingones,MMAS-ACO,small,50,15,1943,1944,True
leadingones,MMAS-ACO,small,50,16,2239,2240,True
leadingones,MMAS-ACO,small,50,17,2182,2183,True
leadingones,MMAS-ACO,small,50,18,2180,2181,True
leadingones,MMAS-ACO,small,50,19,2437,2438,True
leadingones,MMAS-ACO,small,60,0,2582,2583,True
leadingones,MMAS-ACO,small,60,1,2027,2028,True
leadingones,MMAS-ACO,small,60,2,3233,3234,True
leadingones,MMAS-ACO,small,60,3,3156,3157,True
leadingones,MMAS-ACO,small,60,4,3256,3257,True
leadingones,MMAS-ACO,small,60,5,2405,2406,True
leadingones,MMAS-ACO,small,60,6,4287,4288,True
leadingones,MMAS-ACO,small,60,7,3088,3089,True
leadingones,MMAS-ACO,small,60,8,2599,2600,True
leadingones,MMAS-ACO,small,60,9,2415,2416,True
leadingones,MMAS-ACO,small,60,10,3642,3643,True
leadingones,MMAS-ACO,small,60,11,2057,2058,True
leadingones,MMAS-ACO,small,60,12,3388,3389,True
leadingones,MMAS-ACO,small,60,13,2709,2710,True
leadingones,MMAS-ACO,small,60,14,2340,2341,True
leadingones,MMAS-ACO,small,60,15,2167,2168,True
leadingones,MMAS-ACO,small,60,16,3072,3073,True
leadingones,MMAS-ACO,small,60,17,3643,3644,True
leadingones,MMAS-ACO,small,60,18,2343,2344,True
leadingones,MMAS-ACO,small,60,19,1837,1838,True
leadingones,MMAS-ACO,small,70,0,5772,5773,True
leadingones,MMAS-ACO,small,70,1,3749,3750,True
leadingones,MMAS-ACO,small,70,2,2983,2984,True
leadingones,MMAS-ACO,small,70,3,4078,4079,True
leadingones,MMAS-ACO,small,70,4,3701,3702,True
leadingones,MMAS-ACO,small,70,5,3605,3606,True
leadingones,MMAS-ACO,small,70,6,6523,6524,True
leadingones,MMAS-ACO,small,70,7,4226,4227,True
leadingones,MMAS-ACO,small,70,8,3463,3464,True
leadingones,MMAS-ACO,small,70,9,3018,3019,True
leadingones,MMAS-ACO,small,70,10,4547,4548,True
leadingones,MMAS-ACO,small,70,11,3487,3488,True
leadingones,MMAS-ACO,small,70,12,3669,3670,True
leadingones,MMAS-ACO,small,70,13,5430,5431,True
leadingones,MMAS-ACO,small,70,14,2414,2415,True
leadingones,MMAS-ACO,small,70,15,2204,2205,True
leadingones,MMAS-ACO,small,70,16,4496,4497,True
leadingones,MMAS-ACO,small,70,17,5492,5493,True
leadingones,MMAS-ACO,small,70,18,2782,2783,True
leadingones,MMAS-ACO,small,70,19,2623,2624,True
leadingones,MMAS-ACO,small,80,0,4232,4233,True
leadingones,MMAS-ACO,small,80,1,3802,3803,True
leadingones,MMAS-ACO,small,80,2,5232,5233,True
leadingones,MMAS-ACO,small,80,3,3966,3967,True
leadingones,MMAS-ACO,small,80,4,5110,5111,True
leadingones,MMAS-ACO,small,80,5,6906,6907,True
leadingones,MMAS-ACO,small,80,6,6642,6643,True
leadingones,MMAS-ACO,small,80,7,6593,6594,True
leadingones,MMAS-ACO,small,80,8,3401,3402,True
leadingones,MMAS-ACO,small,80,9,4170,4171,True
leadingones,MMAS-ACO,small,80,10,5319,5320,True
leadingones,MMAS-ACO,small,80,11,5313,5314,True
leadingones,MMAS-ACO,small,80,12,3955,3956,True
leadingones,MMAS-ACO,small,80,13,4602,4603,True
leadingones,MMAS-ACO,small,80,14,3789,3790,True
leadingones,MMAS-ACO,small,80,15,5630,5631,True
leadingones,MMAS-ACO,small,80,16,4115,4116,True
leadingones,MMAS-ACO,small,80,17,4186,4187,True
leadingones,MMAS-ACO,small,80,18,7462,7463,True
leadingones,MMAS-ACO,small,80,19,4510,4511,True
leadingones,MMAS-ACO,small,90,0,5732,5733,True
leadingones,MMAS-ACO,small,90,1,6769,6770,True
leadingones,MMAS-ACO,small,90,2,8972,8973,True
leadingones,MMAS-ACO,small,90,3,6478,6479,True
leadingones,MMAS-ACO,small,90,4,6755,6756,True
leadingones,MMAS-ACO,small,90,5,4552,4553,True
leadingones,MMAS-ACO,small,90,6,7933,7934,True
leadingones,MMAS-ACO,small,90,7,5247,5248,True
leadingones,MMAS-ACO,small,90,8,7039,7040,True
leadingones,MMAS-ACO,small,90,9,5355,5356,True
leadingones,MMAS-ACO,small,90,10,5809,5810,True
leadingones,MMAS-ACO,small,90,11,5543,5544,True
leadingones,MMAS-ACO,small,90,12,6757,6758,True
leadingones,MMAS-ACO,small,90,13,5520,5521,True
leadingones,MMAS-ACO,small,90,14,8397,8398,True
leadingones,MMAS-ACO,small,90,15,5808,5809,True
leadingones,MMAS-ACO,small,90,16,6208,6209,True
leadingones,MMAS-ACO,small,90,17,7281,7282,True
leadingones,MMAS-ACO,small,90,18,7733,7734,True
leadingones,MMAS-ACO,small,90,19,6076,6077,True
leadingones,MMAS-ACO,small,100,0,9507,9508,True
leadingones,MMAS-ACO,small,100,1,6710,6711,True
leadingones,MMAS-ACO,small,100,2,11108,11109,True
leadingones,MMAS-ACO,small,100,3,8486,8487,True
leadingones,MMAS-ACO,small,100,4,6537,6538,True
leadingones,MMAS-ACO,small,100,5,8803,8804,True
leadingones,MMAS-ACO,small,100,6,6650,6651,True
leadingones,MMAS-ACO,small,100,7,7184,7185,True
leadingones,MMAS-ACO,small,100,8,9093,9094,True
leadingones,MMAS-ACO,small,100,9,7149,7150,True
leadingones,MMAS-ACO,small,100,10,8138,8139,True
leadingones,MMAS-ACO,small,100,11,7452,7453,True
leadingones,MMAS-ACO,small,100,12,9963,9964,True
leadingones,MMAS-ACO,small,100,13,5127,5128,True
leadingones,MMAS-ACO,small,100,14,7051,7052,True
leadingones,MMAS-ACO,small,100,15,8334,8335,True
leadingones,MMAS-ACO,small,100,16,8288,8289,True
leadingones,MMAS-ACO,small,100,17,9874,9875,True
leadingones,MMAS-ACO,small,100,18,8606,8607,True
leadingones,MMAS-ACO,small,100,19,9082,9083,True
leadingones,P-ACO,small,10,0,8,270,True
leadingones,P-ACO,small,10,1,8,270,True
leadingones,P-ACO,small,10,2,6,210,True
leadingones,P-ACO,small,10,3,6,210,True
leadingones,P-ACO,small,10,4,7,240,True
leadingones,P-ACO,small,10,5,6,210,True
leadingones,P-ACO,small,10,6,3,120,True
leadingones,P-ACO,small,10,7,9,300,True
leadingones,P-ACO,small,10,8,3,120,True
leadingones,P-ACO,small,10,9,9,300,True
leadingones,P-ACO,small,10,10,6,210,True
leadingones,P-ACO,small,10,11,8,270,True
leadingones,P-ACO,small,10,12,3,120,True
leadingones,P-ACO,small,10,13,10,330,True
leadingones,P-ACO,small,10,14,3,120,True
leadingones,P-ACO,small,10,15,2,90,True
leadingones,P-ACO,small,10,16,6,210,True
leadingones,P-ACO,small,10,17,2,90,True
leadingones,P-ACO,small,10,18,9,300,True
leadingones,P-ACO,small,10,19,5,180,True
leadingones,P-ACO,small,20,0,7,240,True
leadingones,P-ACO,small,20,1,17,540,True
leadingones,P-ACO,small,20,2,17,540,True
leadingones,P-ACO,small,20,3,11,360,True
leadingones,P-ACO,small,20,4,12,390,True
leadingones,P-ACO,small,20,5,7,240,True
leadingones,P-ACO,small,20,6,15,480,True
leadingones,P-ACO,small,20,7,12,390,True
leadingones,P-ACO,small,20,8,10,330,True
leadingones,P-ACO,small,20,9,12,390,True
leadingones,P-ACO,small,20,10,6,210,True
leadingones,P-ACO,small,20,11,12,390,True
leadingones,P-ACO,small,20,12,13,420,True
leadingones,P-ACO,small,20,13,11,360,True
leadingones,P-ACO,small,20,14,8,270,True
leadingones,P-ACO,small,20,15,6,210,True
leadingones,P-ACO,small,20,16,8,270,True
leadingones,P-ACO,small,20,17,11,360,True
leadingones,P-ACO,small,20,18,14,450,True
leadingones,P-ACO,small,20,19,11,360,True
leadingones,P-ACO,small,30,0,15,480,True
leadingones,P-ACO,small,30,1,19,600,True
leadingones,P-ACO,small,30,2,15,480,True
leadingones,P-ACO,small,30,3,20,630,True
leadingones,P-ACO,small,30,4,14,450,True
leadingones,P-ACO,small,30,5,13,420,True
leadingones,P-ACO,small,30,6,12,390,True
leadingones,P-ACO,small,30,7,14,450,True
leadingones,P-ACO,small,30,8,14,450,True
leadingones,P-ACO,small,30,9,16,510,True
leadingones,P-ACO,small,30,10,15,480,True
leadingones,P-ACO,small,30,11,15,480,True
leadingones,P-ACO,small,30,12,19,600,True
leadingones,P-ACO,small,30,13,12,390,True
leadingones,P-ACO,small,30,14,10,330,True
leadingones,P-ACO,small,30,15,17,540,True
leadingones,P-ACO,small,30,16,12,390,True
leadingones,P-ACO,small,30,17,13,420,True
leadingones,P-ACO,small,30,18,12,390,True
leadingones,P-ACO,small,30,19,16,510,True
leadingones,P-ACO,small,40,0,28,870,True
leadingones,P-ACO,small,40,1,19,600,True
leadingones,P-ACO,small,40,2,21,660,True
leadingones,P-ACO,small,40,3,18,570,True
leadingones,P-ACO,small,40,4,15,480,True
leadingones,P-ACO,small,40,5,19,600,True
leadingones,P-ACO,small,40,6,19,600,True
leadingones,P-ACO,small,40,7,17,540,True
leadingones,P-ACO,small,40,8,17,540,True
leadingones,P-ACO,small,40,9,17,540,True
leadingones,P-ACO,small,40,10,21,660,True
leadingones,P-ACO,small,40,11,15,480,True
leadingones,P-ACO,small,40,12,20,630,True
leadingones,P-ACO,small,40,13,18,570,True
leadingones,P-ACO,small,40,14,17,540,True
leadingones,P-ACO,small,40,15,15,480,True
leadingones,P-ACO,small,40,16,15,480,True
leadingones,P-ACO,small,40,17,22,690,True
leadingones,P-ACO,small,40,18,21,660,True
leadingones,P-ACO,small,40,19,22,690,True
leadingones,P-ACO,small,50,0,22,690,True
leadingones,P-ACO,small,50,1,22,690,True
leadingones,P-ACO,small,50,2,15,480,True
leadingones,P-ACO,small,50,3,17,540,True
leadingones,P-ACO,small,50,4,23,720,True
leadingones,P-ACO,small,50,5,22,690,True
leadingones,P-ACO,small,50,6,17,540,True
leadingones,P-ACO,small,50,7,29,900,True
leadingones,P-ACO,small,50,8,24,750,True
leadingones,P-ACO,small,50,9,25,780,True
leadingones,P-ACO,small,50,10,25,780,True
leadingones,P-ACO,small,50,11,21,660,True
leadingones,P-ACO,small,50,12,26,810,True
leadingones,P-ACO,small,50,13,19,600,True
leadingones,P-ACO,small,50,14,19,600,True
leadingones,P-ACO,small,50,15,25,780,True
leadingones,P-ACO,small,50,16,23,720,True
leadingones,P-ACO,small,50,17,17,540,True
leadingones,P-ACO,small,50,18,24,750,True
leadingones,P-ACO,small,50,19,15,480,True
leadingones,P-ACO,small,60,0,23,720,True
leadingones,P-ACO,small,60,1,25,780,True
leadingones,P-ACO,small,60,2,26,810,True
leadingones,P-ACO,small,60,3,26,810,True
leadingones,P-ACO,small,60,4,21,660,True
leadingones,P-ACO,small,60,5,22,690,True
leadingones,P-ACO,small,60,6,27,840,True
leadingones,P-ACO,small,60,7,24,750,True
leadingones,P-ACO,small,60,8,23,720,True
leadingones,P-ACO,small,60,9,28,870,True
leadingones,P-ACO,small,60,10,28,870,True
leadingones,P-ACO,small,60,11,22,690,True
leadingones,P-ACO,small,60,12,29,900,True
leadingones,P-ACO,small,60,13,26,810,True
leadingones,P-ACO,small,60,14,19,600,True
leadingones,P-ACO,small,60,15,23,720,True
leadingones,P-ACO,small,60,16,27,840,True
leadingones,P-ACO,small,60,17,16,510,True
leadingones,P-ACO,small,60,18,27,840,True
leadingones,P-ACO,small,60,19,23,720,True
leadingones,P-ACO,small,70,0,23,720,True
leadingones,P-ACO,small,70,1,22,690,True
leadingones,P-ACO,small,70,2,25,780,True
leadingones,P-ACO,small,70,3,25,780,True
leadingones,P-ACO,small,70,4,27,840,True
leadingones,P-ACO,small,70,5,29,900,True
leadingones,P-ACO,small,70,6,23,720,True
leadingones,P-ACO,small,70,7,31,960,True
leadingones,P-ACO,small,70,8,24,750,True
leadingones,P-ACO,small,70,9,22,690,True
leadingones,P-ACO,small,70,10,25,780,True
leadingones,P-ACO,small,70,11,25,780,True
leadingones,P-ACO,small,70,12,26,810,True
leadingones,P-ACO,small,70,13,25,780,True
leadingones,P-ACO,small,70,14,22,690,True
leadingones,P-ACO,small,70,15,28,870,True
leadingones,P-ACO,small,70,16,28,870,True
leadingones,P-ACO,small,70,17,25,780,True
leadingones,P-ACO,small,70,18,25,780,True
leadingones,P-ACO,small,70,19,23,720,True
leadingones,P-ACO,small,80,0,27,840,True
leadingones,P-ACO,small,80,1,27,840,True
leadingones,P-ACO,small,80,2,32,990,True
leadingones,P-ACO,small,80,3,23,720,True
leadingones,P-ACO,small,80,4,25,780,True
leadingones,P-ACO,small,80,5,25,780,True
leadingones,P-ACO,small,80,6,30,930,True
leadingones,P-ACO,small,80,7,24,750,True
leadingones,P-ACO,small,80,8,27,840,True
leadingones,P-ACO,small,80,9,31,960,True
leadingones,P-ACO,small,80,10,32,990,True
leadingones,P-ACO,small,80,11,23,720,True
leadingones,P-ACO,small,80,12,23,720,True
leadingones,P-ACO,small,80,13,31,960,True
leadingones,P-ACO,small,80,14,31,960,True
leadingones,P-ACO,small,80,15,24,750,True
